,company_name,tic,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses
1054,SMURFIT-STONE CONTAINER CORP,SSCC,1002.0,7387.0,6044.0,3348.0,360.0,383.0,743.0,1376.0,540.0,989.0,-103.0,-2311.0,419.0,7420.0,2705.4931,5532.0,7420.0,6677.0
1055,SMURFIT-STONE CONTAINER CORP,SSCC,881.0,4594.0,5981.0,0.0,357.0,67.0,424.0,1061.0,512.0,4679.0,-2818.0,-5582.0,216.0,7042.0,65.5572,5999.0,7042.0,6618.0
5560,SOURCE INTERLINK COS INC,SORCQ,76.265,197.753,253.404,34.139,5.447,21.596,27.043000000000003,103.24,16.868,35.079,12.082,-22.257,52.359,356.644,282.2569,70.07,356.644,329.601
5561,SOURCE INTERLINK COS INC,SORCQ,386.067,884.472,1229.31,81.845,8.9,38.568000000000005,47.468,298.141,198.483,331.284,12.879,-8.467,141.884,1527.451,576.4996,424.879,1527.451,1479.983
5562,SOURCE INTERLINK COS INC,SORCQ,413.485,1010.031,1481.156,147.60299999999998,13.0,20.176,33.176,373.689,248.941,383.962,-24.656,-35.87,129.57299999999998,1854.845,382.6704,570.5840000000002,1854.845,1821.669
5563,SOURCE INTERLINK COS INC,SORCQ,567.83,2436.005,1690.719,1361.036,18.9,74.994,93.894,563.533,290.507,593.095,-27.893,-62.099,197.887,2254.252,113.0134,1995.504,2254.252,2160.358
6704,STAR BUFFET INC,STRZ,2.729,35.702,64.456,7.011,2.075,-1.348,0.727,4.276,0.412,11.077,-2.001,-2.219,1.096,68.732,18.8357,20.427,68.732,68.005
6705,STAR BUFFET INC,STRZ,3.734,41.207,89.70700000000001,12.043,2.622,2.629,5.251,8.149,0.647,12.775,0.943,-3.2030000000000003,1.261,97.856,5.9441,26.664,97.856,92.605
6706,STAR BUFFET INC,STRZ,2.834,37.228,71.635,13.409,2.9530000000000003,1.3969999999999998,4.35,6.361000000000001,0.52,10.723,-2.035,-5.238,0.989,77.99600000000001,9.382,24.72,77.99600000000001,73.646
6707,STAR BUFFET INC,STRZ,1.251,22.26,49.308,6.716,2.402,-1.76,0.642,4.024,0.3879999999999999,16.714000000000002,-13.739,-18.977,0.2319999999999999,53.332,6.3971,23.491,53.332,52.69
5588,STARTECH ENVIRONMENTAL CORP,STHKQ,2.912,5.634,0.069,0.0,0.214,-3.874,-3.66,0.221,0.326,3.981,-3.679,-25.232,0.0559999999999999,0.29,44.7408,3.981,0.29,3.95
5589,STARTECH ENVIRONMENTAL CORP,STHKQ,3.007,5.174,0.307,0.0,0.193,-3.507,-3.314,0.642,0.3389999999999999,3.668,-6.62,-31.203000000000003,0.385,0.949,43.9222,3.668,0.949,4.263
5590,STARTECH ENVIRONMENTAL CORP,STHKQ,15.54,17.602999999999998,0.301,0.0,0.181,-3.961,-3.78,0.445,0.551,13.191,-3.89,-35.007,3.276,0.746,42.9139,13.191,0.746,4.526
5591,STARTECH ENVIRONMENTAL CORP,STHKQ,13.296,15.423,0.1169999999999999,0.0,0.2289999999999999,-6.007999999999999,-5.779,0.04,4.697,16.08,-5.787000000000001,-40.558,3.758,0.157,7.4688,16.08,0.157,5.936
4240,STATION CASINOS INC,STN.1,134.464,1745.9720000000002,388.018,1168.935,73.14399999999999,201.551,274.695,470.071,5.11,142.316,44.343,113.006,28.224,858.0889999999999,1862.0283,1406.033,858.0889999999999,583.394
4241,STATION CASINOS INC,STN.1,119.521,2045.584,412.237,1321.296,85.807,257.868,343.675,574.505,5.459,176.016,66.35,135.733,21.452,986.742,3669.7388,1556.6629999999998,986.742,643.067
4242,STATION CASINOS INC,STN.1,139.211,2929.043,428.366,1944.22,101.356,324.515,425.871,680.467,6.37,228.765,161.886,235.611,19.604,1108.833,4646.1306,2298.229,1108.833,682.962
4243,STATION CASINOS INC,STN.1,201.551,3716.696,557.165,3468.487,131.094,318.92400000000004,450.018,781.8589999999999,9.676,251.906,110.212,269.61400000000003,40.762,1339.024,4676.5875,3903.554,1339.024,889.0060000000001
7328,STONEPATH GROUP INC,SGRZ,25.369,56.614,100.336,0.0,1.002,3.54,4.542,39.313,0.0,19.735,3.5660000000000003,-159.264,21.84,139.649,34.0069,19.735,139.649,135.107
7329,STONEPATH GROUP INC,SGRZ,43.556,90.269,158.106,1.135,2.659,2.8480000000000003,5.507000000000001,61.978,0.0,30.43,-0.7859999999999999,-163.762,38.265,220.084,84.637,32.6,220.084,214.577
7330,STONEPATH GROUP INC,SGRZ,69.425,122.946,282.36,0.0,4.189,-1.209,2.98,84.721,0.0,69.167,-13.043,-176.771,64.064,367.081,51.408,72.882,367.081,364.101
7331,STONEPATH GROUP INC,SGRZ,76.749,135.282,323.79900000000004,1.137,4.323,-0.607,3.716,86.456,0.0,80.002,-9.738,-186.323,69.836,410.255,31.5,90.501,410.255,406.539
8956,STORM CAT ENERGY CORP,SCUEF,3.442,6.917000000000001,0.344,0.0,0.027,-1.444,-1.4169999999999998,-0.214,0.0,0.7240000000000001,-1.439,-1.859,0.165,0.13,43.956,0.8190000000000001,0.13,1.547
8957,STORM CAT ENERGY CORP,SCUEF,31.154,56.953,5.862,0.0,1.5830000000000002,-8.339,-6.756,-1.235,0.0,12.709,-8.368,-9.61,1.207,4.627,193.6793,13.502,4.627,11.383
8958,STORM CAT ENERGY CORP,SCUEF,13.467,111.964,7.604,19.35,3.703,-8.743,-5.04,1.84,0.0,29.061,-6.861000000000001,-12.746,4.053,9.444,95.7117,50.282,9.444,14.484000000000002
8959,STORM CAT ENERGY CORP,SCUEF,9.979,132.566,36.306,93.251,7.976,-34.572,-26.596,-19.549,0.0,12.04,-40.955,-50.095,4.145,16.757,59.1935,107.187,16.757,43.353
4728,SUN-TIMES MEDIA GROUP INC,SUTMQ,401.142,1065.328,431.51,0.919,23.064,3.315,26.379,26.379,12.6,755.625,-11.969,-515.457,90.951,457.889,812.4659,1235.179,457.889,431.51
4729,SUN-TIMES MEDIA GROUP INC,SUTMQ,392.923,899.8589999999999,437.269,6.041,26.4,-44.969,-18.569000000000003,-18.569000000000003,9.643,757.113,-56.673,-633.82,78.046,418.7,392.7362,1259.642,418.7,437.269
4730,SUN-TIMES MEDIA GROUP INC,SUTMQ,282.685,791.586,247.554,0.003,24.8,-63.583,-38.783,124.704,7.937,132.595,271.63,-351.15,89.54,372.258,176.6578,866.595,372.258,411.041
4731,SUN-TIMES MEDIA GROUP INC,SUTMQ,203.554,309.73900000000003,215.81,0.0,26.665,-68.462,-41.797,108.04,7.504,112.355,-353.499,-787.755,58.824,323.85,4.1533,808.4580000000002,323.85,365.647
3648,SYNERGY BRANDS INC,SYBRQ,16.695999999999998,20.868,66.868,7.797999999999999,0.178,0.427,0.605,4.892,1.289,7.41,-2.674,-41.593,13.965,71.76,6.0221,15.208,71.76,71.155
3649,SYNERGY BRANDS INC,SYBRQ,16.655,31.44,80.706,12.028,0.478,2.498,2.9760000000000004,8.835,3.526,10.392,-0.105,-41.699,9.395,89.541,10.0819,22.42,89.541,86.565
3650,SYNERGY BRANDS INC,SYBRQ,18.022,32.42,86.141,11.841,0.636,2.408,3.044,9.892,4.027,10.934,0.354,-41.344,11.834,96.033,4.32,22.775,96.033,92.989
3651,SYNERGY BRANDS INC,SYBRQ,33.681999999999995,47.906000000000006,97.652,20.085,0.643,3.902,4.545,11.308,4.855,15.865,2.135,-39.21,18.867,108.96,11.6015,35.95,108.96,104.415
5076,TAPESTRY PHARMACEUTICALS INC,TPPHQ,5.694,19.257,16.631,4.723,1.604,-8.323,-6.718999999999999,-6.718999999999999,2.188,2.779,-9.002,-52.62,1.416,9.912,67.0968,7.502000000000002,9.912,16.631
5077,TAPESTRY PHARMACEUTICALS INC,TPPHQ,27.629,38.001,19.545,14.953,1.805,-13.202,-11.397,-11.397,5.773,4.461,-16.625,-69.245,1.413,8.148,226.9316,19.414,8.148,19.545
5078,TAPESTRY PHARMACEUTICALS INC,TPPHQ,23.152,37.061,17.575,19.846,1.5590000000000002,-23.459,-21.9,-0.772,8.097999999999999,9.57,-25.768,-95.013,3.745,16.803,324.3528,35.924,16.803,38.703
5079,TAPESTRY PHARMACEUTICALS INC,TPPHQ,26.476,45.328,21.709,25.012,2.267,-15.771,-13.504,12.484000000000002,9.397,7.632999999999999,-8.665,-103.678,9.34,34.193000000000005,19.7406,38.532,34.193000000000005,47.697
9440,TBS INTERNATIONAL PLC,TBSIQ,80.362,559.113,178.43900000000002,157.467,36.022,102.44,138.46200000000002,177.166,11.123,78.618,98.249,230.755,35.964,355.605,917.5803,239.55,355.605,217.143
9441,TBS INTERNATIONAL PLC,TBSIQ,206.139,1041.685,289.0,326.129,73.479,209.275,282.754,322.633,12.079,101.828,191.777,411.703,54.371,611.633,299.897,443.389,611.633,328.879
9442,TBS INTERNATIONAL PLC,TBSIQ,120.06,953.588,219.323,0.0,95.87,-49.942,45.928,83.193,15.04,405.883,-67.04,350.115,41.86600000000001,302.516,219.7871,415.86,302.516,256.588
9443,TBS INTERNATIONAL PLC,TBSIQ,80.891,686.321,271.845,0.0,103.637,-13.005999999999998,90.631,139.988,17.512999999999998,380.507,-245.266,104.719,33.81,411.833,90.422,389.447,411.833,321.202
2220,TELEMETRIX INC,TLXTQ,0.049,1.017,0.162,0.4379999999999999,0.1669999999999999,-3.778,-3.611,0.493,0.0,4.119,-13.716,-75.618,0.036,0.655,3.0,24.44400000000001,0.655,4.266
2221,TELEMETRIX INC,TLXTQ,0.216,1.013,0.299,0.12,0.158,-0.769,-0.611,0.307,0.0,5.055,-1.222,-76.84,0.201,0.606,0.5,25.662,0.606,1.217
2222,TELEMETRIX INC,TLXTQ,0.087,0.998,0.1369999999999999,0.0,0.171,-1.795,-1.624,0.291,0.0,7.263999999999999,-2.438,-79.277,0.0409999999999999,0.428,3.6097,7.2639999999999985,0.428,2.052
2223,TELEMETRIX INC,TLXTQ,0.088,0.7240000000000001,2.0980000000000003,0.5529999999999999,0.3379999999999999,-2.213,-1.875,-1.875,0.0,9.345,-2.908,-82.185,0.039,0.223,0.9024,9.898,0.223,2.0980000000000003
1892,TELEVIDEO INC,TELVQ,5.374,15.903,5.754,5.198,0.4589999999999999,-3.544,-3.085,1.182,2.331,3.913,-6.464,-95.409,1.761,6.936,1.4703,15.124,6.936,10.021
1893,TELEVIDEO INC,TELVQ,4.268,12.894,6.587999999999999,4.8260000000000005,0.48,-2.915,-2.435,1.616,1.42,4.55,-2.634,-98.145,1.642,8.204,0.3959,14.851,8.204,10.639
1894,TELEVIDEO INC,TELVQ,5.647,12.776,7.086,4.419,0.47,-2.865,-2.395,1.5490000000000002,3.696,7.2010000000000005,-2.805,-100.56,0.998,8.635,2.0358,17.148,8.635,11.03
1895,TELEVIDEO INC,TELVQ,3.442,9.125,7.136,8.669,0.362,-1.561,-1.199,2.347,1.504,5.481,-0.474,-101.213,1.112,9.483,2.1489,14.15,9.483,10.682
3092,TELTRONICS INC,TELTQ,15.076,16.692,26.767,2.366,0.574,3.033,3.607,20.096,5.227,14.278,1.607,-26.168000000000003,8.512,46.863,2.9376,18.144,46.863,43.256
3093,TELTRONICS INC,TELTQ,16.311,18.033,25.014,4.125,0.44,0.0069999999999999,0.447,15.617,5.422999999999999,16.195,-2.07,-29.218000000000004,9.122,40.631,2.5944,22.52,40.631,40.184
3094,TELTRONICS INC,TELTQ,11.621,12.644,23.139,2.214,0.416,-2.944,-2.528,11.499,5.085,16.555999999999997,-3.281,-33.86,5.3660000000000005,34.638000000000005,0.2767,21.77,34.638000000000005,37.166
3095,TELTRONICS INC,TELTQ,10.424,11.543,25.421,1.029,0.236,6.938,7.174,17.671,4.823,11.386,5.4270000000000005,-29.416,4.856,43.092,13.4042,16.215,43.092,35.918
396,TERAFORCE TECHNOLOGY CORP,TERA,8.105,10.196,6.544,0.0,1.4169999999999998,-14.905,-13.488,0.278,3.262,11.807,-21.549,-182.793,1.685,6.822,7.2818,11.807,6.822,20.31
397,TERAFORCE TECHNOLOGY CORP,TERA,4.918,6.724,3.0780000000000003,0.9,0.256,-8.107000000000001,-7.851,1.958,2.354,7.358,-4.35,-187.143,1.272,5.0360000000000005,18.2168,9.358,5.0360000000000005,12.887
398,TERAFORCE TECHNOLOGY CORP,TERA,4.232,5.348,3.751,5.909,0.247,-5.072,-4.825,2.456,1.595,5.431,-8.559,-195.702,1.935,6.207000000000001,32.6093,12.135,6.207000000000001,11.032
399,TERAFORCE TECHNOLOGY CORP,TERA,1.523,3.044,3.4130000000000003,1.364,0.221,-1.239,-1.018,5.972,0.8540000000000001,9.988,-2.88,-198.582,0.15,9.385,19.9742,11.352,9.385,10.403
7076,THERMOVIEW INDUSTRIES INC,THVW,9.913,71.2,45.501000000000005,17.632,1.176,0.841,2.017,44.826,2.724,7.947999999999999,5.022,-26.379,3.893,90.327,6.8399,25.949,90.327,88.31
7077,THERMOVIEW INDUSTRIES INC,THVW,9.046,40.493,43.402,17.012,0.986,3.018,4.004,42.957,2.694,7.435,-29.342,-55.722,3.687,86.359,7.7661,24.582,86.359,82.355
7078,THERMOVIEW INDUSTRIES INC,THVW,6.914,38.494,36.367,16.51,0.785,-0.165,0.62,33.713,2.521,7.273,-2.174,-57.895,3.237,70.08,5.4363,24.255,70.08,69.46
7079,THERMOVIEW INDUSTRIES INC,THVW,7.817,30.15,35.574,26.019,0.851,2.089,2.94,33.287,2.826,7.241,-10.281,-68.175,3.799,68.861,4.4923,33.779,68.861,65.921
468,THINKENGINE NETWORKS INC,THNKQ,15.6,18.956,6.073,0.0,0.3979999999999999,-0.65,-0.252,8.152000000000001,2.303,2.903,-0.5539999999999999,2.64,4.466,14.225,23.4316,3.941,14.225,14.477
469,THINKENGINE NETWORKS INC,THNKQ,14.067,21.205,2.95,0.0,0.373,-2.18,-1.807,4.8,2.245,6.816,-4.146,-1.861,3.565,7.75,16.6435,7.19,7.75,9.557
470,THINKENGINE NETWORKS INC,THNKQ,5.827000000000001,10.646,3.909,0.3,0.983,-5.9270000000000005,-4.944,5.724,1.439,2.5340000000000003,-5.595,-7.405,1.354,9.633,20.944000000000003,3.498,9.633,14.577
471,THINKENGINE NETWORKS INC,THNKQ,2.665,3.379,1.719,0.893,1.064,-5.135,-4.071000000000001,5.652,0.7659999999999999,2.331,-7.54,-15.031,1.382,7.371,1.8251,3.762,7.371,11.442
7504,THINKPATH INC,THPHF,2.378,7.409,7.343999999999999,0.013,0.665,-1.267,-0.602,3.474,0.0,5.135,-9.034,-41.315,1.766,10.818,4.6533,5.148,10.818,11.42
7505,THINKPATH INC,THPHF,2.512,6.816,8.139,0.182,0.525,-0.44,0.085,4.485,0.0,2.634,-4.205,-45.531000000000006,2.244,12.624,1.3602,2.8160000000000003,12.624,12.539
7506,THINKPATH INC,THPHF,2.108,5.452000000000001,9.14,0.07,0.281,-0.325,-0.044,4.135,0.0,2.884,-2.835,-38.468,1.842,13.275,1.1845,3.434,13.275,13.319
7507,THINKPATH INC,THPHF,2.397,5.649,9.543,0.731,0.313,-1.31,-0.997,3.961,0.0,5.24,-4.8580000000000005,-43.406000000000006,2.15,13.504,1.8669,6.787999999999999,13.504,14.501
4372,THOMAS GROUP INC,TGISQ,23.48,25.939,26.537,0.0,0.441,10.528,10.969,29.332,0.0,4.157,7.046,13.041,10.678,55.869,82.0272,4.395,55.869,44.9
4373,THOMAS GROUP INC,TGISQ,14.912,17.154,14.559,0.0,0.5,-8.561,-8.061,10.562,0.0,1.7009999999999998,-5.815,7.225,5.542999999999999,25.121,5.4652,1.903,25.121,33.181999999999995
4374,THOMAS GROUP INC,TGISQ,9.458,11.578,5.8,0.0,0.357,-7.32,-6.962999999999999,3.753,0.0,1.366,-4.276,2.949,4.062,9.553,6.5007,1.492,9.553,16.516
4375,THOMAS GROUP INC,TGISQ,3.721,4.111000000000001,2.432,0.0,0.26,-5.766,-5.506,1.082,0.0,0.769,-7.2010000000000005,-4.252,0.402,3.514,4.0701,0.794,3.514,9.02
3652,THQ INC,THQIQ,444.192,598.3290000000001,326.837,0.0,347.212,-179.606,167.606,503.126,25.785,254.588,-431.112,-189.486,61.347,829.9630000000001,205.1149,288.091,829.9630000000001,662.357
3653,THQ INC,THQIQ,562.5269999999999,714.329,358.097,100.0,254.832,10.43,265.262,541.04,13.97,190.886,-9.017,-188.24400000000003,46.232,899.137,474.7873,389.711,899.137,633.875
3654,THQ INC,THQIQ,599.69,774.405,197.394,100.0,268.658,-79.35300000000001,189.305,467.864,31.905,379.532,-136.09799999999998,-314.649,161.57399999999998,665.258,311.448,567.5740000000002,665.258,475.953
3655,THQ INC,THQIQ,290.033,392.794,274.339,100.0,371.341,-124.583,246.758,556.502,18.485,271.284,-242.506,-558.689,16.680999999999997,830.841,38.3673,425.121,830.841,584.0830000000001
3304,THREE-FIVE SYSTEMS INC,TFSIQ,190.74400000000003,245.888,113.902,0.0,5.212000000000001,-26.426,-21.214,5.234,15.629,21.621,-17.764,30.645,22.062,119.136,342.1286,21.621,119.136,140.35
3305,THREE-FIVE SYSTEMS INC,TFSIQ,124.883,222.694,77.99,0.02,7.399,-26.655,-19.256,10.036,19.876,16.998,-16.971,13.363,17.531,88.02600000000001,137.2947,17.026,88.02600000000001,107.282
3306,THREE-FIVE SYSTEMS INC,TFSIQ,99.298,167.237,149.625,7.984,7.542999999999999,-19.614,-12.071,9.393,25.854,39.658,-44.453,-75.43,28.811,159.018,111.722,47.642,159.018,171.08900000000003
3307,THREE-FIVE SYSTEMS INC,TFSIQ,65.681,111.801,148.05200000000002,3.995,8.65,-25.067,-16.417,10.895,23.445,38.781,-54.292,-134.27700000000002,22.231,158.947,52.6786,45.964,158.947,175.364
4836,TOWER AUTOMOTIVE INC,TWRAQ,440.17,2533.436,2055.159,1064.438,159.893,113.178,273.071,412.274,112.536,819.955,-267.524,5.871,216.638,2467.433,434.343,2086.028,2467.433,2194.362
4837,TOWER AUTOMOTIVE INC,TWRAQ,517.181,2557.885,2318.879,1023.685,140.859,150.904,291.763,435.585,133.07399999999998,822.6469999999999,-97.606,-101.049,249.341,2754.4640000000004,252.2295,2045.809,2754.4640000000004,2462.701
4838,TOWER AUTOMOTIVE INC,TWRAQ,728.28,2846.409,2409.491,1103.657,151.19799999999998,99.56,250.758,406.258,130.004,1105.601,-124.675,-204.6,325.599,2815.7490000000003,391.6459,2410.809,2815.7490000000003,2564.991
4839,TOWER AUTOMOTIVE INC,TWRAQ,779.1039999999999,2560.774,2800.885,1398.108,152.156,80.46600000000001,232.622,377.839,159.034,1057.536,-533.905,-745.722,346.031,3178.724,139.7696,2656.9120000000007,3178.724,2946.1020000000003
1964,TOYS R US INC,1231B,2631.0,8076.0,7577.0,1816.0,308.0,384.0,692.0,3442.0,2041.0,2000.0,67.0,4961.0,210.0,11019.0,3847.452,4609.0,11019.0,10327.0
1965,TOYS R US INC,1231B,3560.0,9397.0,7799.0,2139.0,317.0,471.0,788.0,3506.0,2190.0,2378.0,229.0,5308.0,202.0,11305.0,1921.0,5354.0,11305.0,10517.0
1966,TOYS R US INC,1231B,4684.0,10218.0,7849.0,2349.0,348.0,347.0,695.0,3717.0,2123.0,2772.0,88.0,5492.0,146.0,11566.0,3016.032,5987.0,11566.0,10871.0
1967,TOYS R US INC,1231B,4407.0,9768.0,7516.0,1860.0,372.0,283.0,655.0,3584.0,1884.0,2601.0,252.0,5553.0,153.0,11100.0,4631.055,5443.0,11100.0,10445.0
6604,TRAILER BRIDGE INC,TRBRQ,19.433,121.631,96.249,106.098,5.641,14.263,19.904,19.904,0.0,14.12,-0.251,-51.783,15.794,116.153,140.0817,120.218,116.153,96.249
6605,TRAILER BRIDGE INC,TRBRQ,26.197,123.333,116.994,108.546,6.1610000000000005,9.875,16.035999999999998,16.035999999999998,0.0,16.214000000000002,-3.239,-55.022,16.817999999999998,133.03,43.5675,125.175,133.03,116.994
6606,TRAILER BRIDGE INC,TRBRQ,26.525,118.518,93.588,103.171,6.223,14.491,20.714,20.714,0.0,14.033,2.6060000000000003,-52.416,12.815,114.302,57.5664,117.259,114.302,93.588
6607,TRAILER BRIDGE INC,TRBRQ,27.128,116.401,103.613,17.796,6.202999999999999,8.37,14.573,14.573,0.0,98.921,-2.317,-54.733,13.022,118.186,33.1669,116.717,118.186,103.613
1968,TRANS-INDUSTRIES INC,TRNIQ,22.478,28.281,26.817,4.045,1.196,-1.793,-0.597,9.319,11.306,13.803,-3.079,3.898,9.62,36.136,2.9516,18.097,36.136,36.733
1969,TRANS-INDUSTRIES INC,TRNIQ,21.551,25.903,24.227,3.185,0.939,-0.428,0.511,10.34,11.069,13.065,-1.344,2.622,9.196,34.567,12.56,16.995,34.567,34.056
1970,TRANS-INDUSTRIES INC,TRNIQ,17.224,21.165,24.421,0.043,0.863,-1.797,-0.934,9.3,9.204,15.714,-3.761,-1.132,7.617000000000001,33.721,8.635,16.011,33.721,34.655
1971,TRANS-INDUSTRIES INC,TRNIQ,12.062,15.729,23.194000000000003,1.735,0.8140000000000001,-5.162999999999999,-4.349,4.566,6.015,11.532,-3.91,-4.9110000000000005,5.621,27.76,8.321,13.267,27.76,32.109
8944,TRANSMERIDIAN EXPL INC,TMYEQ,20.659,99.81,6.439,23.683000000000003,0.789,-3.305,-2.516,-2.516,0.192,25.671,-3.848,-16.064,3.645,3.923,150.4777,49.54,3.923,6.439
8945,TRANSMERIDIAN EXPL INC,TMYEQ,74.705,313.993,10.859000000000002,223.407,3.385,-5.801,-2.416,-2.416,1.626,33.697,-20.541,-37.685,3.623,8.443,531.4808,257.289,8.443,10.859000000000002
8946,TRANSMERIDIAN EXPL INC,TMYEQ,23.866,356.636,27.476,267.724,14.921,-17.725,-2.804,-2.804,0.8370000000000001,18.064,-53.247,-92.047,7.816,24.672,349.2987,289.686,24.672,27.476
8947,TRANSMERIDIAN EXPL INC,TMYEQ,6.685,406.276,34.829,273.35200000000003,19.729,-20.534,-0.805,-0.805,1.057,57.498000000000005,-57.748000000000005,-166.167,4.428,34.024,230.2142,335.05800000000005,34.024,34.829
3320,TRI-VALLEY CORP,TVLYQ,7.027,17.471,9.399,1.838,1.906,-14.853,-12.947,-2.037,0.0,5.154,-14.209,-41.987,5.013999999999999,7.362,49.2084,7.32,7.362,20.309
3321,TRI-VALLEY CORP,TVLYQ,6.935,15.532,2.031,1.395,1.778,-10.399,-8.621,-0.995,0.0,12.325,-10.662,-52.458,6.627000000000001,1.036,64.8564,14.071,1.036,9.657
3322,TRI-VALLEY CORP,TVLYQ,5.375,14.687,1.6469999999999998,0.455,0.57,-9.607,-9.037,0.11,0.0,7.872000000000001,-8.666,-61.123000000000005,4.178,1.757,25.483,8.533999999999999,1.757,10.794
3323,TRI-VALLEY CORP,TVLYQ,3.497,18.649,1.814,3.523,1.978,-9.157,-7.178999999999999,0.5329999999999999,0.0,10.207,-11.68,-72.803,1.865,2.347,9.6149,14.255999999999998,2.347,9.526
1980,TRIBUNE MEDIA CO,TRCO,1605.165,14280.152,2635.538,2350.029,228.386,1360.474,1588.86,2959.291,46.109,1263.881,891.3789999999999,3041.306,867.145,5594.829000000001,16940.1768,7232.698,5594.829000000001,4005.969
1981,TRIBUNE MEDIA CO,TRCO,1452.444,14168.196000000002,2708.394,2317.933,233.08900000000003,1349.289,1582.378,3017.853,49.79600000000001,1370.46,555.536,2823.3720000000003,850.2139999999999,5726.246999999999,13361.4562,7331.352,5726.246999999999,4143.869000000001
1982,TRIBUNE MEDIA CO,TRCO,1492.833,14546.242,2736.998,2959.262,243.82,1196.226,1440.046,2858.619,44.103,1446.658,534.689,2813.462,798.441,5595.616999999999,9280.1368,7820.691,5595.616999999999,4155.571
1983,TRIBUNE MEDIA CO,TRCO,1377.43,13400.772,2736.411,3576.211,227.013,1104.01,1331.023,2781.297,40.962,2546.714,593.995,2770.928,765.8710000000001,5517.7080000000005,7362.7915,9081.156,5517.7080000000005,4186.685
4088,TRIDENT MICROSYSTEMS INC,TRIDQ,238.398,283.879,130.296,0.0,7.846,40.144,47.99,140.499,16.262999999999998,80.089,30.118,22.4,9.161,270.795,1059.6758,82.031,270.795,222.805
4089,TRIDENT MICROSYSTEMS INC,TRIDQ,266.053,309.315,130.274,0.0,8.225,18.82,27.045,127.664,8.68,50.108,10.152,28.898000000000003,4.51,257.938,223.5187,72.057,257.938,230.893
4090,TRIDENT MICROSYSTEMS INC,TRIDQ,213.565,263.312,43.987,0.0,8.468,-56.601000000000006,-48.133,31.792,6.827999999999999,48.651,-70.232,-41.282,9.375,75.779,121.6608,70.39,75.779,123.912
4091,TRIDENT MICROSYSTEMS INC,TRIDQ,225.128,370.941,374.412,0.0,70.214,-128.789,-58.575,182.786,23.025,116.028,-128.889,-210.698,100.037,557.198,315.1419,146.637,557.198,615.773
1820,TRINITY PLACE HOLDINGS INC,TPHS,93.406,229.629,157.168,0.0,7.659,1.734,9.393,109.981,66.086,36.316,0.807,215.159,2.445,267.149,196.2086,37.494,267.149,257.756
1821,TRINITY PLACE HOLDINGS INC,TPHS,71.455,215.123,141.475,0.0,8.003,-4.593999999999999,3.409,100.525,52.48,28.24,-3.423,209.586,1.589,242.0,79.0778,29.08,242.0,238.591
1822,TRINITY PLACE HOLDINGS INC,TPHS,115.427,269.079,232.207,8.402000000000001,11.414,-33.58,-22.166,145.102,82.234,62.629,8.308,218.53,3.195,377.309,145.2501,74.047,377.309,399.475
1823,TRINITY PLACE HOLDINGS INC,TPHS,99.937,270.774,271.341,30.192,14.581,-40.653,-26.072,173.792,76.595,68.374,-32.857,185.68400000000003,2.619,445.133,96.2237,109.795,445.133,471.205
8104,TRINSIC INC,TNSIQ,48.527,106.711,234.222,4.18,23.629,-22.596,1.033,1.033,0.0,67.907,-19.555,-302.753,26.749,235.255,28.5671,78.36399999999998,235.255,234.222
8105,TRINSIC INC,TNSIQ,44.277,89.45299999999999,280.868,0.514,23.449,-15.137,8.312000000000001,8.312000000000001,0.0,75.315,-16.127,-318.88,24.6,289.18,72.4069,76.19,289.18,280.868
8106,TRINSIC INC,TNSIQ,29.441,61.336000000000006,123.723,0.033,19.764,-25.454,-5.69,127.754,0.0,82.339,-33.613,-409.894,27.242,251.477,93.8162,82.41799999999998,251.477,257.16700000000003
8107,TRINSIC INC,TNSIQ,18.505,41.32,103.099,1.025,11.508,-11.064,0.444,86.10600000000001,0.0,48.679,-14.427,-424.321,13.713,189.205,9.2851,49.70399999999999,189.205,188.761
6788,TROPICAL SPORTSWEAR INTL CP,TSICQ,186.497,302.061,328.663,143.55,6.8,48.803,55.603,144.322,66.75399999999999,74.87,17.503,57.928,93.292,472.985,129.846,226.227,472.985,417.382
6789,TROPICAL SPORTSWEAR INTL CP,TSICQ,195.42,309.23,303.68,148.77200000000002,8.2,36.047,44.247,132.756,73.083,64.515,11.23,67.339,86.90799999999999,436.436,130.4642,222.963,436.436,392.189
6790,TROPICAL SPORTSWEAR INTL CP,TSICQ,228.064,336.208,328.17,108.922,7.3,31.25,38.55,135.707,74.797,61.85,2.321,67.71300000000001,91.009,463.877,143.2992,179.83599999999996,463.877,425.327
